,date,localName,name
0,2017-01-01,Tahun Baru Masehi,New Year's Day
1,2017-04-14,Wafat Isa Almasih,Good Friday
2,2017-04-16,Paskah,Easter Sunday
3,2017-05-01,Hari Buruh Internasional,Labour Day
4,2017-05-26,Kenaikan Isa Almasih,Ascension Day
5,2017-06-01,Hari Lahir Pancasila,Pancasila Day
6,2017-08-17,Hari Ulang Tahun Kemerdekaan Republik Indonesia,Independence Day
7,2017-12-25,Hari Raya Natal,Christmas Day
