,date,localName,name
0,2018-01-01,New Year's Day,New Year's Day
1,2018-01-15,"Martin Luther King, Jr. Day","Martin Luther King, Jr. Day"
2,2018-02-19,Washington's Birthday,Presidents' Day
3,2018-05-28,Memorial Day,Memorial Day
4,2018-07-04,Independence Day,Independence Day
5,2018-09-03,Labor Day,Labour Day
6,2018-10-08,Columbus Day,Columbus Day
7,2018-11-12,Veterans Day,Veterans Day
8,2018-11-22,Thanksgiving Day,Thanksgiving Day
9,2018-12-25,Christmas Day,Christmas Day
