,date,localName,name
0,2018-01-01,Nieuwjaar,New Year's Day
1,2018-04-01,Pasen,Easter Sunday
2,2018-04-02, Paasmaandag,Easter Monday
3,2018-05-01,Dag van de arbeid,Labour Day
4,2018-05-10,Onze Lieve Heer hemel,Ascension Day
5,2018-05-21,Pinkstermaandag,Whit Monday
6,2018-07-21,Nationale feestdag,Belgian National Day
7,2018-08-15,Onze Lieve Vrouw hemelvaart,Assumption Day
8,2018-11-01,Allerheiligen,All Saints' Day
9,2018-11-11,Wapenstilstand,Armistice Day
10,2018-12-25,Kerstdag,Christmas Day
