,date,localName,name
0,2015-01-01,Yılbaşı,New Year's Day
1,2015-04-23,Ulusal Egemenlik ve Çocuk Bayramı,National Independence & Children's Day
2,2015-05-01,İşçi Bayramı,Labour Day
3,2015-05-19,"Atatürk'ü Anma, Gençlik ve Spor Bayramı",Atatürk Commemoration & Youth Day
4,2015-07-15,Demokrasi Bayramı,Democracy Day
5,2015-08-30,Zafer Bayramı,Victory Day
6,2015-10-29,Cumhuriyet Bayramı,Republic Day
