,date,localName,name
0,2016-01-01,Tahun Baru Masehi,New Year's Day
1,2016-03-25,Wafat Isa Almasih,Good Friday
2,2016-03-27,Paskah,Easter Sunday
3,2016-05-01,Hari Buruh Internasional,Labour Day
4,2016-05-06,Kenaikan Isa Almasih,Ascension Day
5,2016-06-01,Hari Lahir Pancasila,Pancasila Day
6,2016-08-17,Hari Ulang Tahun Kemerdekaan Republik Indonesia,Independence Day
7,2016-12-25,Hari Raya Natal,Christmas Day
