,date,localName,name
0,2018-01-01,Yılbaşı,New Year's Day
1,2018-04-23,Ulusal Egemenlik ve Çocuk Bayramı,National Independence & Children's Day
2,2018-05-01,İşçi Bayramı,Labour Day
3,2018-05-19,"Atatürk'ü Anma, Gençlik ve Spor Bayramı",Atatürk Commemoration & Youth Day
4,2018-07-15,Demokrasi Bayramı,Democracy Day
5,2018-08-30,Zafer Bayramı,Victory Day
6,2018-10-29,Cumhuriyet Bayramı,Republic Day
