,date,localName,name
0,2017-01-02,Año Nuevo,New Year's Day
1,2017-02-06,Día de la Constitución,Constitution Day
2,2017-03-20,Natalicio de Benito Juárez,Benito Juárez's birthday
3,2017-05-01,Día del Trabajo,Labor Day
4,2017-09-15,Día de la Independencia,Independence Day
5,2017-11-20,Día de la Revolución,Revolution Day
6,2017-12-25,Navidad,Christmas Day
