,date,localName,name
0,2016-01-01,元旦,New Year's Day
1,2016-02-08,春节,Chinese New Year (Spring Festival)
2,2016-04-05,清明节,Qingming Festival (Tomb-Sweeping Day)
3,2016-05-01,劳动节,Labour Day
4,2016-06-09,端午节,Dragon Boat Festival
5,2016-09-15,中秋节,Mid-Autumn Festival
6,2016-10-01,国庆节,National Day
