,date,localName,name
0,2015-01-01,Nieuwjaarsdag,New Year's Day
1,2015-04-03,Goede Vrijdag,Good Friday
2,2015-04-05,Eerste Paasdag,Easter Sunday
3,2015-04-06,Tweede Paasdag,Easter Monday
4,2015-04-27,Koningsdag,King's Day
5,2015-05-05,Bevrijdingsdag,Liberation Day
6,2015-05-14,Hemelvaartsdag,Ascension Day
7,2015-05-25,Pinksteren,Whit Monday
8,2015-12-25,Eerste Kerstdag,Christmas Day
9,2015-12-26,Tweede Kerstdag,St. Stephen's Day
