,date,localName,name
0,2014-01-01,Tahun Baru Masehi,New Year's Day
1,2014-04-18,Wafat Isa Almasih,Good Friday
2,2014-04-20,Paskah,Easter Sunday
3,2014-05-01,Hari Buruh Internasional,Labour Day
4,2014-05-30,Kenaikan Isa Almasih,Ascension Day
5,2014-06-01,Hari Lahir Pancasila,Pancasila Day
6,2014-08-17,Hari Ulang Tahun Kemerdekaan Republik Indonesia,Independence Day
7,2014-12-25,Hari Raya Natal,Christmas Day
