,date,localName,name
0,2016-01-01,New Year's Day,New Year's Day
1,2016-01-18,"Martin Luther King, Jr. Day","Martin Luther King, Jr. Day"
2,2016-02-15,Washington's Birthday,Presidents' Day
3,2016-05-30,Memorial Day,Memorial Day
4,2016-07-04,Independence Day,Independence Day
5,2016-09-05,Labor Day,Labour Day
6,2016-10-10,Columbus Day,Columbus Day
7,2016-11-11,Veterans Day,Veterans Day
8,2016-11-24,Thanksgiving Day,Thanksgiving Day
9,2016-12-26,Christmas Day,Christmas Day
