,date,localName,name
0,2018-01-01,元旦,New Year's Day
1,2018-02-16,春节,Chinese New Year (Spring Festival)
2,2018-04-05,清明节,Qingming Festival (Tomb-Sweeping Day)
3,2018-05-01,劳动节,Labour Day
4,2018-06-18,端午节,Dragon Boat Festival
5,2018-09-24,中秋节,Mid-Autumn Festival
6,2018-10-01,国庆节,National Day
