,date,localName,name
0,2018-01-01,Nieuwjaarsdag,New Year's Day
1,2018-03-30,Goede Vrijdag,Good Friday
2,2018-04-01,Eerste Paasdag,Easter Sunday
3,2018-04-02,Tweede Paasdag,Easter Monday
4,2018-04-27,Koningsdag,King's Day
5,2018-05-05,Bevrijdingsdag,Liberation Day
6,2018-05-10,Hemelvaartsdag,Ascension Day
7,2018-05-21,Pinksteren,Whit Monday
8,2018-12-25,Eerste Kerstdag,Christmas Day
9,2018-12-26,Tweede Kerstdag,St. Stephen's Day
