,date,localName,name
0,2014-01-01,Nieuwjaarsdag,New Year's Day
1,2014-04-18,Goede Vrijdag,Good Friday
2,2014-04-20,Eerste Paasdag,Easter Sunday
3,2014-04-21,Tweede Paasdag,Easter Monday
4,2014-04-26,Koningsdag,King's Day
5,2014-05-05,Bevrijdingsdag,Liberation Day
6,2014-05-29,Hemelvaartsdag,Ascension Day
7,2014-06-09,Pinksteren,Whit Monday
8,2014-12-25,Eerste Kerstdag,Christmas Day
9,2014-12-26,Tweede Kerstdag,St. Stephen's Day
