,date,localName,name
0,2017-01-01,Nieuwjaar,New Year's Day
1,2017-04-16,Pasen,Easter Sunday
2,2017-04-17, Paasmaandag,Easter Monday
3,2017-05-01,Dag van de arbeid,Labour Day
4,2017-05-25,Onze Lieve Heer hemel,Ascension Day
5,2017-06-05,Pinkstermaandag,Whit Monday
6,2017-07-21,Nationale feestdag,Belgian National Day
7,2017-08-15,Onze Lieve Vrouw hemelvaart,Assumption Day
8,2017-11-01,Allerheiligen,All Saints' Day
9,2017-11-11,Wapenstilstand,Armistice Day
10,2017-12-25,Kerstdag,Christmas Day
