,date,localName,name
0,2015-01-01,New Year's Day,New Year's Day
1,2015-01-19,"Martin Luther King, Jr. Day","Martin Luther King, Jr. Day"
2,2015-02-16,Washington's Birthday,Presidents' Day
3,2015-05-25,Memorial Day,Memorial Day
4,2015-07-03,Independence Day,Independence Day
5,2015-09-07,Labor Day,Labour Day
6,2015-10-12,Columbus Day,Columbus Day
7,2015-11-11,Veterans Day,Veterans Day
8,2015-11-26,Thanksgiving Day,Thanksgiving Day
9,2015-12-25,Christmas Day,Christmas Day
