,date,localName,name
0,2014-01-01,Nieuwjaar,New Year's Day
1,2014-04-20,Pasen,Easter Sunday
2,2014-04-21, Paasmaandag,Easter Monday
3,2014-05-01,Dag van de arbeid,Labour Day
4,2014-05-29,Onze Lieve Heer hemel,Ascension Day
5,2014-06-09,Pinkstermaandag,Whit Monday
6,2014-07-21,Nationale feestdag,Belgian National Day
7,2014-08-15,Onze Lieve Vrouw hemelvaart,Assumption Day
8,2014-11-01,Allerheiligen,All Saints' Day
9,2014-11-11,Wapenstilstand,Armistice Day
10,2014-12-25,Kerstdag,Christmas Day
